time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-6.51413567008,-0.385755814091,26.4061262908,0.0795826965488,0.0267204256288,0.0,-3.66369647368,0.343862852101,5.88688698436,0.0891038735714,-0.0792639532556,0.0,481.9182925914793,479.74497577610344,480.755913844804,479.7035101672825
4.199999999999998,-6.73487484556,-0.363828563159,26.7577292794,0.0852274399972,0.0219739654064,0.0,-3.69399173399,0.387512933652,5.83354135193,0.102522325496,-0.0787971115977,0.0,421.55477382661724,421.5897418147238,421.97011053207257,423.1350476458672
4.259999999999997,-6.95744831051,-0.33888478922,27.1096410259,0.0908995445434,0.0183184486954,0.0,-3.72480217297,0.444503666215,5.89654056424,0.0694758136859,-0.0386357517995,0.0,457.28060705635613,460.4662057180283,459.63492552524673,457.0147971150891
4.319999999999996,-7.18172227523,-0.310917602549,27.4598858687,0.0952111396012,0.0159945302462,0.0,-3.75090611223,0.488091905821,5.77889688705,0.0762439130219,-0.0389250667118,0.0,399.8350278055219,399.8077421517051,399.9240602635856,400.5447873408673
4.379999999999995,-7.40762155268,-0.279782765308,27.8081564513,0.0997313906828,0.013864249351,0.0,-3.7789134899,0.55014415327,5.82983946377,0.0734612697666,-0.0294184519201,0.0,454.39358949197754,455.15466040372485,454.0014958497312,453.78246016145704
4.439999999999993,-7.63510940831,-0.245313347349,28.1547578014,0.105113952012,0.0119709845312,0.0,-3.80394627004,0.599251345893,5.72405495188,0.110658475743,-0.0362098164981,0.0,403.5272781277634,402.91312893224097,401.98508676468526,405.34955118622105
4.499999999999992,-7.86414620577,-0.207224667899,28.5005262474,0.111202479454,0.00961451482253,0.0,-3.8304438386,0.670973166714,5.80111237077,0.0678840817928,-0.0462406209142,0.0,462.5118417178663,461.7202804009581,463.4811804844617,460.11420271005807
4.559999999999991,-8.09474601832,-0.16459360752,28.8520405195,0.115097642563,0.00700327397516,0.0,-3.85599139212,0.750412749587,5.9154124179,0.0582137784951,-0.0385723103781,0.0,472.9496516653259,473.5390583389917,475.2420362965482,474.50289395073816
4.6199999999999894,-8.32682220473,-0.117377356749,29.2081589058,0.118520587541,0.00425013796244,0.0,-3.87970819947,0.823759933491,5.95496866062,0.0546126116683,-0.067459825961,0.0,453.70516980064275,451.37800407824716,452.67315598401467,452.3853842178266
4.679999999999988,-8.56026239647,-0.0661617615417,29.5627537333,0.122431051178,0.000476104755236,0.0,-3.90141336879,0.883755845349,5.86534153438,0.0806431550877,-0.0550659883589,0.0,409.9527593691022,411.04952731073433,409.75749316589923,412.0689316470677
4.739999999999987,-8.79496280147,-0.010612552738,29.9173871026,0.127200413266,6.28007830155,0.0,-3.9216513788,0.968309398593,5.95526956479,0.0770772829941,-0.0711836280806,0.0,468.14348516052166,466.8850233861522,467.67209032113794,467.3989328269979
4.799999999999986,-9.03083487618,0.0494162127089,30.27204825,0.132128134659,6.27544995516,0.0,-3.94049059665,1.03306666079,5.86723230846,0.0906830744924,-0.0930117598056,0.0,412.5581412169763,410.62034468811544,410.36966461727854,411.5818980891141
4.859999999999984,-9.26772230972,0.114267409189,30.6278534672,0.137179257465,6.27022244054,0.0,-3.95526674808,1.12911540382,5.99227649588,0.0662087665067,-0.077392369538,0.0,477.2687762269681,478.45380950193976,479.31507399877137,477.45619442012963
4.919999999999983,-9.5054120242,0.184886558876,30.9904516043,0.141488186015,6.26612310665,0.0,-3.9673499867,1.22520417012,6.09376521674,0.0811605808575,-0.0545413361763,0.0,472.08483775019533,473.8416900011988,471.3314268457208,472.4893562975409
4.979999999999982,-9.74384610903,0.260655968267,31.3541957565,0.147147076001,6.2632386776,0.0,-3.9802568447,1.3009003288,6.03131501176,0.112449769176,-0.0375488760089,0.0,420.22444264134714,421.69355041718075,421.0528321777357,423.75934548030057
5.0399999999999805,-9.98301433687,0.341107782958,31.7145025811,0.153699901418,6.26132970804,0.0,-3.99188543094,1.38138508097,5.97907797581,0.101803435298,-0.0222924007768,0.0,423.80749277927845,425.1166135600146,425.11466413625675,424.2122997028268
